text,zone,label
"Illegaler Handel mit Betäubungsmitteln – Milbertshofen-Am Hart Am Mittwoch, 15.11.2023, gegen 23:45 Uhr, wurden drei männliche Personen durch zivile und uniformierte Beamte der Polizeiinspektion 47 (Milbertshofen) im Eingangsbereich eines Wohnanwesens in Milbertshofen-Am Hart einer Personenkontrolle unterzogen. Bei allen drei 16-jährigen Personen konnten Kleinstmengen Cannabis aufgefunden und sichergestellt werden. Gegen die Schüler mit Wohnsitzen in München wurden Anzeigen aufgrund allgemeinen Verstoßes nach dem Betäubungsmittelgesetz erstattet. Sie wurden nach Beendigung der Sachbearbeitung von der Polizeiinspektion 47 (Milbertshofen) aus entlassen.  Bei Verlassen des Wohnanwesens in Milbertshofen kam den zivilen Beamten ein 17-jähriger Anwohner entgegen, mit einer Mülltüte in den Händen. Die Beamten legitimierten sich als Polizeiangehörige und forderten den 17-Jährigen auf, die Tüte abzustellen. Dieser Aufforderung kam der Schüler nicht nach, stattdessen leistete er massiven Widerstand gegen die polizeilichen Maßnahmen. Verletzt wurde durch die Gegenwehr niemand. Wie sich herausstellte, befanden in der Mülltüte mehrere Kilo Marihuana. Zudem konnten bei dem 17-Jährigen mehrere Hundert Euro Bargeld, eine Feinwaage und mehrere Gramm Haschisch aufgefunden werden. Mit Einverständnis der Erziehungsberechtigen, wurde das Zimmer des Schülers in der elterlichen Wohnung (Milbertshofen-Am Hart) durchsucht. Hierbei wurde eine weitere geringe Menge Haschisch und ein Teleskopschlagstock sichergestellt. Der 17-Jährige hat sich nicht nur wegen des illegalen Handels mit Betäubungsmitteln in nicht geringer Menge, sondern auch wegen ordnungswidrigem Verhalten nach dem Waffengesetz zu verantworten. Der Schüler, der bereits wegen ähnlich gelagerter Delikte polizeilich in Erscheinung getreten ist, wurde der Haftanstalt des Polizeipräsidiums München überstellt. Der Ermittlungsrichter erließ Haftbefehl gegen den 17-Jährigen. Die kriminalpolizeilichen Ermittlungen des Kommissariats 82, die auch die Prüfung möglicher Tatbeziehungen zu den drei 16-Jährigen umfassen, dauern an.",11,1
"Verkehrsunfall zwischen Fußgängerin und Pkw; eine Person verletzt – Pasing Am Samstag, 18.11.2023, gegen 22:55 Uhr, fuhr ein 38-Jähriger mit Wohnsitz in Berlin mit seinem Pkw Daimler auf der Landsberger Straße in Richtung Innenstadt. Auf Höhe der Offenbachstraße wollte er nach links abbiegen, um dieser weiter in Richtung Obermenzing zu folgen. Zeitgleich überquerte eine 59-jährige Fußgängerin mit Wohnsitz in München die Ampel an dieser Stelle um weiter der Landsberger Straße geradeaus in Richtung Innenstadt zu folgen. Dabei kam es zum Zusammenstoß zwischen dem Pkw und der Fußgängerin. Die 59-Jährige wurde schwer verletzt und durch einen Rettungsdienst in ein Krankenhaus gebracht. Am Pkw entstand kein Sachschaden. Während der Unfallaufnahme kam es nur zu leichten Verkehrsbehinderungen. Die weiteren Ermittlungen in diesem Fall führt die Münchner Verkehrspolizei.",21,1
"Einbruch in Lebensmittelgeschäft – Freimann Am Freitag, 17.11.2023, gegen 00:35 Uhr, wurde der Alarm eines Lebensmittelgeschäftes ausgelöst. Ein Mitarbeiter einer Sicherheitsfirma begab sich daraufhin in Richtung des Geschäftes. Als er dort eintraf sah er einen bislang unbekannten Täter in unbekannte Richtung flüchten. Daraufhin verständigte der Sicherheitsmitarbeiter den Notruf der Polizei. Nach ersten Ermittlungen gelangte der unbekannte Täter in das Lebensmittelgeschäft, indem er gewaltsam durch ein Fenster eindrang. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 52 (Einbruchsdelikte) der Münchner Kriminalpolizei. Der Täter wird wie folgt beschrieben: Männlich, ca. 1,70 m – 1,80 m groß, normale Figur, bekleidet mit einer dunklen Hose und einem dunklen Kapuzenoberteil mit hellem Aufdruck „XCTA“ auf dem Rücken Zeugenaufruf: Wer hat im Zeitraum Freitag, 17.11.2023, gegen 00:20 Uhr bis 01:00 Uhr, im Bereich der Maria-Probst-Straße, Schwarzhauptstraße (Freimann) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 52, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",12,2
"Verkehrsunfall mit Linienbus; zwei Personen verletzt – Schwabing Am Donnerstag, 16.11.2023, gegen 12:30 Uhr, fuhr ein Busfahrer der Linie 59 die Leopoldstraße stadtauswärts. Auf Höhe der Münchner Freiheit fuhr er auf einen vor ihm fahrenden Pkw BMW auf, welcher verkehrsbedingt abbremsen musste. Als Fahrerin befand sich eine 55-Jährige mit Wohnsitz im Landkreis Erding im Pkw. Der Pkw BMW wurde durch den Unfall wiederum auf einen davorstehenden Pkw Ford aufgeschoben. In diesem befand sich ein 78-Jähriger mit Wohnsitz in München als Fahrer. Der Busfahrer wurde durch den Unfall leicht verletzt und ambulant vor Ort versorgt. Die 55-Jährige wurde ebenfalls leicht verletzt und wurde mit einem Rettungswagen in ein Krankenhaus gebracht. Der 78 -Jährige blieb unverletzt. Es entstand ein Sachschaden von mehreren zehntausend Euro. Während der Unfallaufnahme musste die Leopoldstraße zwischen der Münchner Freiheit und der Ungererstraße für circa eine Stunde gesperrt werden. Es kam zu Verkehrsbehinderungen. Die weiteren Ermittlungen führt die Münchner Verkehrspolizei.",12,1
"Tatverdächtige nach Unfallflucht ermittelt – Freimann Wie bereits berichtet, wurde am Dienstag, 14.11.2023, gegen 20:10 Uhr, ein 31-Jähriger mit Wohnsitz in München bei einem Verkehrsunfall schwer verletzt. Im Rahmen der Ermittlungen konnte durch die Münchner Verkehrspolizei die Unfallverursacherin festgestellt werden. Es handelt sich hierbei um eine 30-Jährige mit Wohnsitz in München. Sie wurde wegen fahrlässiger Körperverletzung und des unerlaubten Entfernens vom Unfallort angezeigt. Die fortlaufenden Ermittlungen führt die Münchner Verkehrspolizei.",12,1
"Einbruch in karitative Einrichtung – Riem Im Zeitraum von Mittwoch, 15.11.2023, gegen 15:00 Uhr bis Donnerstag, 16.11.2023, gegen 08:00 Uhr, drangen ein oder mehrere bislang unbekannte Täter über die Rückseite des Gebäudes gewaltsam in die Räume einer karitativen Einrichtung ein. Im Inneren verschafften sich der oder die Täter Zutritt in ein Büro und entwendeten einen Tresor, welcher in der Wand verschraubt war. Unter Mitnahme des Tresors flüchteten der oder die unbekannten Täter in unbekannte Richtung. Im Tresor befand sich Bargeld in Höhe von mehreren tausend Euro. Umfangreiche Spurensicherungsmaßnahmen wurden durch die Münchner Kriminalpolizei durchgeführt. Die weiteren Ermittlungen führt das Kommissariat 52 (Einbruchsdelikte). Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich der Widmannstraße, Riemer Straße, An der Seidlbreite, Martin-Empl-Ring (Riem) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 52, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",15,2
"Versuchter Einbruch in einen gastronomischen Betrieb – Trudering Am Donnerstag, 16.11.2023, gegen 11:00 Uhr, verständigte ein 57-Jähriger mit Wohnsitz in München den Polizeinotruf 110. Er gab an, Einbruchsspuren im Eingangsbereich seines gastronomischen Betriebs festgestellt zu haben. Nach den jetzigen Erkenntnissen versuchten ein oder mehrere bislang unbekannte Täter in der Nacht von Mittwoch, 15.11.2023, auf Donnerstag, 16.11.2023, gewaltsam in den Betrieb einzudringen. Dies gelang jedoch nicht. Vor Ort wurden umfangreiche Spurensicherungsmaßnahmen durchgeführt. Die weiteren Ermittlungen führt das Kommissariat 52 (Einbruchsdelikte) der Münchner Kriminalpolizei. Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich der Elfriedenstraße, Heilwigstraße, Friedenspromenade (Trudering) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 52, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",15,2
"Versuchte Vergewaltigung – Schwabing Am Mittwoch, 15.11.2023, gegen 21:00 Uhr, befand sich eine 21-Jährige mit Wohnsitz in München auf dem Nachhauseweg. Am Wedekindplatz wurde sie von drei ihr unbekannten Personen angesprochen. Die drei Männer belästigten die 21-Jährige zunächst verbal als sie an ihnen vorbeiging und folgten ihr im Anschluss. Im Bereich der Ursulastraße/Feilitzschstraße, drückte einer der drei Männer die 21-Jährige gewaltsam an eine Hauswand. Er fasste der Frau unter die Oberbekleidung und versuchte sie im Intimbereich zu berühren. Die beiden anderen Männer standen in unmittelbarer Nähe, griffen aber nicht ein. Der Frau gelang es schließlich, sich zu befreien. Beim Wegrennen stürzte sie und zog sich leichte Verletzungen zu. Die unbekannten Männer entfernten sich unerkannt vom Tatort in unbekannte Richtung. Die 21-Jährige verständigte im Anschluss ihren Angehörigen, der umgehend den Polizeinotruf 110 verständigte. Unverzüglich eingeleitete Fahndungsmaßnahmen nach den Männern erbrachten keine Hinweise. Die Ermittlungen werden beim Kommissariat 15 (Sexualdelikte) der Münchner Kriminalpolizei fortgeführt. Die tatverdächtigen Männer werden wie folgt beschrieben: Türkisches oder arabisches Aussehen, alle trugen einen Bart, waren ca. 30 Jahre alt und ca. 180 cm - 185 cm groß. Der Haupttäter trug einen Drei-Tage-Bart und hatte eine normale, leicht muskulöse Statur, Glatze mit leicht nachgewachsenen dunklen Haaren. Er trug eine schwarze Jacke der Marke Wellensteyn, eine dunkle Hose und weiße Schuhe. Ferner hatte er einen großen Ohrstecker, der mit einem Edelstein bestückt war. Von den zwei anderen Tatverdächtigen trug ein Mann eine weiße Jacke, der andere eine schwarze Jacke. Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich des Wedekindplatzes, Feilitschstraße, Ursulastraße (Schwabing) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 55, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",12,3
"Verstöße gegen das Gewaltschutzgesetz – Berg am Laim Im Juli 2023 kam es zu einer Anzeige gegen einen 34-Jährigen Mann mit Wohnsitz in München aufgrund Körperverletzung. Er hatte seine Ehefrau körperlich angegriffen und einen unbeteiligten Zeugen geschlagen. Der 34-Jährige erhielt damals einen polizeilichen Platzverweis für die gemeinsame Wohnung, der kurz darauf durch eine gerichtliche Schutzanordnung bestätigt und verlängert wurde. Von August bis Anfang Oktober kam es immer wieder zu Verstößen gegen diese Schutzanordnung, die durch die Ehefrau zur Anzeige gebracht wurden. Am Dienstag, 14.11.2023, brachte die Ehefrau den gemeinsamen Sohn frühmorgens zum Schulbus. Auf dem Weg dorthin kam der 34-Jährige unvermittelt aus einem an die Thomas-Hauser-Straße angrenzenden Gebüsch und wollte sie begleiten. Die Frau verwies ihn auf das bestehende Kontaktverbot und forderte ihren Mann auf, sich zu entfernen. Als die Ehefrau wieder zu ihrer Wohnung kam, bemerkte sie, dass die Tür gewaltsam geöffnet worden war. Sie betrat die Wohnung und traf dort auf den 34-Jährigen, der sie verbal bedrohte, gleichzeitig aber um ein Gespräch bat. Die Frau bekam Angst, ging rückwärts wieder aus der Wohnung und flüchtete sich zu einem Nachbarn, der sogleich die Polizei über den Notruf 110 verständigte. Beim Eintreffen von Beamten der Polizeiinspektion 25 (Riem) hatte sich der 34-Jährige bereits aus dem Wohnanwesen entfernt. Er konnte aber später im näheren Tatortbereich von zivilen Beamten der Polizeiinspektion 21 (Au) widerstandslos festgenommen werden. Das Handy seiner Frau führte er bei sich. Der Beschuldigte wurde dem Ermittlungsrichter im Polizeipräsidium München vorgeführt. Er wurde unter anderem wegen Einbruchsdiebstahls, Hausfriedensbruchs, Sachbeschädigung und Verstößen gegen das Gewaltschutzgesetz angezeigt. Der Richter erließ Haftbefehl gegen den Mann. Die abschließenden Ermittlungen führt das Kommissariat 22 der Münchner Kriminalpolizei.",14,1
"Festnahme eines Tatverdächtigen nach versuchtem Tötungsdelikt – Isarvorstadt Am Sonntag, 12.11.2023, gegen 01:45 Uhr, wurde die Einsatzzentrale der Polizei München über eine körperliche Auseinandersetzung in einer Spielhalle informiert. Vor Ort wurden zahlreiche Personen angetroffen, hierunter auch ein 27-Jähriger mit Wohnsitz in München, der eine lebensgefährliche Stichwunde aufwies. Er wurde mit dem Rettungsdienst zur weiteren Behandlung in ein Krankenhaus gebracht. Im Rahmen der weiteren Ermittlungen stellte sich heraus, dass der 27-Jährige kurz zuvor bereits in eine vorangehende Auseinandersetzung außerhalb der Spielhalle geraten war, in deren Verlauf er von einem 23-Jährigen mit Wohnsitz im Landkreis Ostallgäu und dessen 32-Jährigem Begleiter mit Wohnsitz im Landkreis Unterallgäu körperlich angegangen wurde. Der 27-Jährige flüchtete sich daraufhin mithilfe eines Mitarbeiters der Spielhalle in die Innenräume des Betriebs. Der 23-Jährige sowie der 32-Jährige folgten ihm jedoch und die tätliche Auseinandersetzung verlagerte sich in die Betriebsräumlichkeiten. Im Zuge der Auseinandersetzung erlitt der 27-Jährige Stichverletzungen im Oberkörper. Gegen den 23-Jährigen wurde Haftbefehl wegen versuchten Totschlags erlassen. Dieser konnte am Mittwoch, 15.11.2023 vollzogen werden. Der 23-Jährige befindet sich in Untersuchungshaft. Die fortlaufenden Ermittlungen werden durch das Kommissariat 11 geführt.",2,3
"Verkehrsunfall zwischen Pkw und Pedelec; eine Person verletzt – Bogenhausen Am Mittwoch, 15.11.2023, fuhr eine 77-jährige Frau mit Wohnsitz in München, gegen 15:40 Uhr mit ihrem Pkw, Daimler, die Oberföhringer Straße stadtauswärts. Auf Höhe der Einmündung zur St.Emmeram beabsichtigte sie, nach links abzubiegen. Zur selben Zeit hielt sich ein 61-jähriger Mann aus dem Landkreis München mit seinem Pedelec, Marke „Riese und Müller“, im Einmündungsbereich der Straße St. Emmeram verkehrsbedingt wartend auf. Hier kam es nun zum Zusammenstoß zwischen Pkw und Pedelec. Der 61-Jährige wurde durch den Unfall schwer verletzt mit dem Rettungsdienst in ein Krankenhaus gebracht. Die 77-Jährige blieb unverletzt. Beide Fahrzeuge wurden leicht beschädigt. Die Münchener Verkehrspolizei hat die weiteren Ermittlungen übernommen.",13,1
"Verkehrsunfall zwischen Pkw und Fußgänger; eine Person verletzt –Laim Am Mittwoch, 15.11.2023, gegen 17:55 Uhr, beabsichtigte ein 73-jähriger Fußgänger mit Wohnsitz in München, die Landsberger Straße auf Höhe Hausnummer 307 zu überqueren. Es herrschte stockender Verkehr, sodass der Fußgänger Fahrbahn zwischen den langsam rollenden Fahrzeugen überquerte. Zeitgleich fuhr ein 58-jähriger Mann mit Wohnsitz in München mit seinem Pkw, BMW, auf der Landsberger Straße stadteinwärts. Auf seinem Fahrstreifen stockte der Verkehr nicht. Der 73-Jährige wurde bei Erreichen des vierten Fahrstreifens von dem BMW-Pkw frontal erfasst und zu Boden gebracht. Der Fußgänger wurde durch den Zusammenstoß schwer verletzt und mit dem Rettungswagen in ein Krankenhaus gebracht. Am Pkw des 58-Jährigen entstand geringer Sachschaden. Im Zuge der Unfallaufnahme kam es zu leichten Verkehrsbehinderungen. Die Münchener Verkehrspolizei hat die weiteren Ermittlungen übernommen.",25,1
"Trickdiebstahl durch falschen Handwerker – Maxvorstadt Am Mittwoch, 15.11.2023, gegen 14:00 Uhr kehrte eine über 80-Jährige vom Einkaufen in ihre Wohnung in München zurück. Beim Aufsperren der Wohnungstür stellte sie einen unbekannten Mann hinter sich im Hausflur fest. Dieser gab sich als Handwerker aus und teilte der Seniorin mit, dass ihre Badewanne repariert werden müsse. Daraufhin begaben sich beide in die Wohnung und der unbekannte Mann wies die Seniorin an, im Bad den Wasserhahn laufen zu lassen. Während die Seniorin sich im Bad befand, entfernte er sich. Kurze Zeit später wollte die über 80-Jährige nach dem vermeintlichen Handwerker sehen und stellte fest, dass sämtliche Schubladen und Schränke in ihrer Wohnung durchwühlt wurden und ein Bargeldbetrag in Höhe von mehreren Tausend Euro fehlte. Über Angehörige wurde die Polizei verständigt. Die Einsatzbeamten vor Ort konnten allerdings im Umfeld keine Feststellungen mehr machen. Die weiteren Ermittlungen in dem Fall übernimmt das Kommissariat 55 (Trickdiebstahl). Der unbekannte Täter wird wie folgt beschrieben: Männlich, ca. 50 Jahre alt, ca. 170 cm groß, stark hervortretender Bauch, buntes Hemd, Handschuhe. Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich der Schellingstraße (Maxvorstadt) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 55, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen. Hinweis Ihrer Münchner Polizei: Die Kriminalpolizei warnt insbesondere ältere Menschen dringend davor, angebliche Heizungsmonteure, Stromableser oder ähnliche Personen in die Wohnung einzulassen, wenn nicht bekannt ist, dass eine entsprechende Verbraucherablesung für das Wohnanwesen anberaumt ist. Auch bei vermeintlichen Schadensfällen, wie z.B. behaupteten Wasserrohrbrüchen, sollten Sie zuerst bei der Hausverwaltung, dem Hausmeister oder den Stadtwerken Nachfrage halten, ob die Behauptung der Wahrheit entspricht. Eine gesunde Skepsis ist keine Unhöflichkeit! Ein berechtigter Handwerker wird für Ihre Nachfragen stets Verständnis haben.",3,2
